"","player.name","player.id","team.name","minutes_played","matches_played","matches_started","sub_apps","most_played_position","position.id","passes_completed","passes_attempted","progressive_passes_completed","progressive_passes_attempted","distanced_progressed_passes","final_3rd_passes_completed","final_3rd_passes_attempted","penalty_box_passes_completed","penalty_box_passes_attempted","assists","xGA","key_passes","short_passes_completed","short_passes_attempted","medium_passes_completed","medium_passes_attempted","long_passes_completed","long_passes_attempted","through_balls_completed","through_balls_attempted","switches_completed","switches_attempted","passes_under_pressure_completed","passes_under_pressure_attempted","crosses_completed","crosses_attempted","passes_completion_rate","progressive_passes_completion_rate","final_3rd_passes_completion_rate","penalty_box_passes_completion_rate","crosses_completion_rate","switches_completion_rate","through_balls_completion_rate","passes_under_pressure_completion_rate","passes_completed_per90","passes_attempted_per90","progressive_passes_completed_per90","progressive_passes_attempted_per90","distanced_progressed_passes_per90","final_3rd_passes_completed_per90","final_3rd_passes_attempted_per90","penalty_box_passes_completed_per90","penalty_box_passes_attempted_per90","assists_per90","xGA_per90","key_passes_per90","short_passes_completed_per90","short_passes_attempted_per90","medium_passes_completed_per90","medium_passes_attempted_per90","long_passes_completed_per90","long_passes_attempted_per90","through_balls_completed_per90","through_balls_attempted_per90","switches_completed_per90","switches_attempted_per90","passes_under_pressure_completed_per90","passes_under_pressure_attempted_per90","crosses_completed_per90","crosses_attempted_per90","5050_completed","5050_attempted","yellow_cards","red_cards","ball_recoveries_attempted","ball_recoveries_completed","blocks_completed","blocks_SoT","clearances_completed","dribbled_past","tackles_won","tackles_attempted","errors","fouls_committed","penalties_committed","interceptions_attempted","interceptions_completed","own_goals_conceded","time_pressuring_seconds","possesion_won_defensive_3rd","possesion_won_middle_3rd","possesion_won_attacking_3rd","5050_success_rate","ball_recovery_success_rate","interception_success_rate","tackle_success_rate","5050_completed_per90","5050_attempted_per90","yellow_cards_per90","red_cards_per90","ball_recoveries_attempted_per90","ball_recoveries_completed_per90","blocks_completed_per90","blocks_SoT_per90","clearances_completed_per90","dribbled_past_per90","tackles_won_per90","tackles_attempted_per90","errors_per90","fouls_committed_per90","penalties_committed_per90","interceptions_attempted_per90","interceptions_completed_per90","own_goals_conceded_per90","time_pressuring_seconds_per90","possesion_won_defensive_3rd_per90","possesion_won_middle_3rd_per90","possesion_won_attacking_3rd_per90","carries","progressive_carries","distanced_progressed_carries","final_3rd_carries_attempted","penalty_box_carries_attempted","dribbles_completed","dribbles_attempted","times_dispossessed","miscontrols","fouls_won","penalties_won","balls_received_box","dribble_success_rate","carries_per90","progressive_carries_per90","distanced_progressed_carries_per90","final_3rd_carries_attempted_per90","penalty_box_carries_attempted_per90","dribbles_completed_per90","dribbles_attempted_per90","times_dispossessed_per90","miscontrols_per90","fouls_won_per90","penalties_won_per90","balls_received_box_per90","shots","goals","shots_off_target","blocked_shots","shots_woodwork","shots_on_target","shots_inside_box","goals_inside_box","shots_outside_box","goals_outside_box","pens_scored","pens_taken","xG","npxG","goals_direct_fk","goals_indirect_fk","goals_corners","shot_accuracy","conversion_rate","penalty_conversion_rate","inside_box_conversion_rate","outside_box_conversion_rate","outside_box_shot_rate","goals_xG_diff","shots_per90","goals_per90","shots_off_target_per90","blocked_shots_per90","shots_woodwork_per90","shots_on_target_per90","shots_inside_box_per90","goals_inside_box_per90","shots_outside_box_per90","goals_outside_box_per90","pens_scored_per90","pens_taken_per90","xG_per90","npxG_per90","goals_direct_fk_per90","goals_indirect_fk_per90","goals_corners_per90","shot_accuracy_per90","goals_xG_diff_per90","own_goals_conceded_gk","collects_completed","collects_attempted","goals_conceded_gk","sweeper","penalties_saved","penalties_faced","penalties_saved_danger","punches_completed","punches_attempted","smothers_completed","smothers_attempted","shots_saved","shots_faced_on_target","saved_danger","goals_from_gk","xG_against_gk","collect_success_rate","punch_success_rate","smother_success_rate","save_percentage","penalty_save_rate","xG_prevented","own_goals_conceded_gk_per90","collects_completed_per90","collects_attempted_per90","goals_conceded_gk_per90","sweeper_per90","penalties_saved_per90","penalties_faced_per90","penalties_saved_danger_per90","punches_completed_per90","punches_attempted_per90","smothers_completed_per90","smothers_attempted_per90","shots_saved_per90","shots_faced_on_target_per90","saved_danger_per90","goals_from_gk_per90","xG_against_gk_per90","save_percentage_per90","xG_prevented_per90","progressive_actions","distanced_progressed","passed_offside","been_offside","aerial_duel_won","aerial_duel_attempted","aerial_duel_success_rate","progressive_actions_per90","distanced_progressed_per90","passed_offside_per90","been_offside_per90","aerial_duel_won_per90","aerial_duel_attempted_per90","goals_for_on_pitch","xG_for_on_pitch","npxG_for_on_pitch","goals_against_on_pitch","xG_against_on_pitch","npxG_against_on_pitch","offsides_won_data","goals_for_counter_on_pitch","net_goals_on_pitch","net_xG_on_pitch","net_npxG_on_pitch","goals_for_on_pitch_per90","xG_for_on_pitch_per90","npxG_for_on_pitch_per90","goals_against_on_pitch_per90","xG_against_on_pitch_per90","npxG_against_on_pitch_per90","offsides_won_data_per90","goals_for_counter_on_pitch_per90","net_goals_on_pitch_per90","net_xG_on_pitch_per90","net_npxG_on_pitch_per90"
"100","Connor Randall",22058,"Liverpool",174.78,3,2,1,"Right Back",2,78,104,5,14,107.8,9,14,1,4,0,0,0,40,45,34,43,3,12,0,0,0,0,11,17,0,2,75,35.71,64.29,25,0,0,0,64.71,40.16,53.55,2.57,7.21,55.51,4.63,7.21,0.51,2.06,0,0,0,20.6,23.17,17.51,22.14,1.54,6.18,0,0,0,0,5.66,8.75,0,1.03,1,1,0,0,6,5,4,0,2,1,0,2,0,1,0,4,1,0,19.6,2,3,1,100,83.33,25,0,0.51,0.51,0,0,3.09,2.57,2.06,0,1.03,0.51,0,1.03,0,0.51,0,2.06,0.51,0,10.09,1.03,1.54,0.51,57,2,24.1,1,1,2,6,2,3,2,0,1,33.33,29.35,1.03,12.41,0.51,0.51,1.03,3.09,1.03,1.54,1.03,0,0.51,2,0,1,1,0,1,2,0,0,0,0,0,0.13,0.13,0,0,0,50,0,0,0,0,0,-0.13,1.03,0,0.51,0.51,0,0.51,1.03,0,0,0,0,0,0.07,0.07,0,0,0,25.75,-0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,131.9,0,0,2,9,22.22,3.6,67.92,0,0,1.03,4.63,4,2.97,2.97,3,2.01,2.01,3,0,1,0.96,0.96,2.06,1.53,1.53,1.54,1.03,1.03,1.54,0,0.51,0.5,0.5
"101","Connor Wickham",20641,"Crystal Palace",1394.55,21,15,6,"Center Forward",23,266,409,26,69,577.3,27,55,11,32,3,0.8,13,145,203,77,120,30,50,0,0,12,15,97,162,4,18,65.04,37.68,49.09,34.38,22.22,80,0,59.88,17.17,26.4,1.68,4.45,37.26,1.74,3.55,0.71,2.07,0.19,0.05,0.84,9.36,13.1,4.97,7.74,1.94,3.23,0,0,0.77,0.97,6.26,10.45,0.26,1.16,0,0,1,0,47,35,17,0,21,10,10,17,0,32,0,1,1,0,129.47,3,27,10,0,74.47,100,58.82,0,0,0.06,0,3.03,2.26,1.1,0,1.36,0.65,0.65,1.1,0,2.07,0,0.06,0.06,0,8.36,0.19,1.74,0.65,325,20,356.1,19,6,17,24,35,64,23,0,125,70.83,20.97,1.29,22.98,1.23,0.39,1.1,1.55,2.26,4.13,1.48,0,8.07,35,5,26,6,2,9,27,5,8,0,1,1,4.75,3.97,0,1,1,25.71,14.29,100,18.52,0,337.5,0.25,2.26,0.32,1.68,0.39,0.13,0.58,1.74,0.32,0.52,0,0.06,0.06,0.31,0.26,0,0.06,0.06,1.66,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,46,933.4,1,2,88,214,41.12,2.97,60.24,0.06,0.13,5.68,13.81,19,19.18,17.62,16,16.71,16.71,17,0,3,2.47,0.9,1.23,1.24,1.14,1.03,1.08,1.08,1.1,0,0.19,0.16,0.06
"102","Costel Pantilimon",6871,"Sunderland",1646.77,17,17,0,"Goalkeeper",1,281,560,1,1,43.7,21,103,0,1,0,0.04,1,11,11,97,100,173,448,0,0,2,7,8,27,0,0,50.18,100,20.39,0,0,28.57,0,29.63,15.36,30.61,0.05,0.05,2.39,1.15,5.63,0,0.05,0,0,0.05,0.6,0.6,5.3,5.47,9.45,24.48,0,0,0.11,0.38,0.44,1.48,0,0,0,0,3,0,89,88,0,0,0,2,0,0,1,2,1,0,0,0,2.34,88,0,0,0,98.88,0,0,0,0,0.16,0,4.86,4.81,0,0,0,0.11,0,0,0.05,0.11,0.05,0,0,0,0.13,4.81,0,0,224,0,0,0,0,0,0,0,0,3,0,0,0,12.24,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,28,13,0,4,0,7,9,0,0,71,103,28,0,31.85,94.12,77.78,0,68.93,0,3.85,0,0.87,0.93,1.53,0.71,0,0.22,0,0.38,0.49,0,0,3.88,5.63,1.53,0,1.74,3.77,0.21,0,0,5,0,0,0,0,0,0,0.27,0,0,0,17,18.18,17.4,32,31.85,31.85,26,4,-15,-13.67,-14.46,0.93,0.99,0.95,1.75,1.74,1.74,1.42,0.22,-0.82,-0.75,-0.79
"103","Craig Cathcart",3263,"Watford",3242.9,35,34,1,"Right Center Back",3,749,1050,71,173,1980.8,72,211,10,39,0,0.08,3,212,250,332,390,197,390,0,2,35,50,67,131,1,2,71.33,41.04,34.12,25.64,50,70,0,51.15,20.79,29.14,1.97,4.8,54.97,2,5.86,0.28,1.08,0,0,0.08,5.88,6.94,9.21,10.82,5.47,10.82,0,0.06,0.97,1.39,1.86,3.64,0.03,0.06,0,0,3,0,94,89,49,0,217,14,23,50,3,12,0,23,13,1,88.22,56,49,2,0,94.68,56.52,46,0,0,0.08,0,2.61,2.47,1.36,0,6.02,0.39,0.64,1.39,0.08,0.33,0,0.64,0.36,0.03,2.45,1.55,1.36,0.06,629,8,163.9,6,0,4,5,7,4,13,0,16,80,17.46,0.22,4.55,0.17,0,0.11,0.14,0.19,0.11,0.36,0,0.44,6,1,4,3,0,2,4,1,2,0,0,0,0.55,0.55,0,1,0,33.33,16.67,0,25,0,200,0.45,0.17,0.03,0.11,0.08,0,0.06,0.11,0.03,0.06,0,0,0,0.02,0.02,0,0.03,0,0.93,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2144.7,8,0,91,152,59.87,2.19,59.52,0.22,0,2.53,4.22,33,39.32,34.62,44,46.67,46.67,115,1,-11,-7.35,-12.05,0.92,1.09,0.96,1.22,1.3,1.3,3.19,0.03,-0.31,-0.2,-0.33
"104","Craig Dawson",3523,"West Bromwich Albion",3625.28,38,38,0,"Right Back",2,1049,1658,197,408,4162.4,128,307,42,137,0,1.8,23,425,514,460,670,152,387,0,2,18,40,107,218,24,77,63.27,48.28,41.69,30.66,31.17,45,0,49.08,26.04,41.16,4.89,10.13,103.33,3.18,7.62,1.04,3.4,0,0.04,0.57,10.55,12.76,11.42,16.63,3.77,9.61,0,0.05,0.45,0.99,2.66,5.41,0.6,1.91,0,1,3,0,122,112,105,1,189,47,39,76,0,37,1,44,23,1,229.25,66,44,25,0,91.8,52.27,51.32,0,0.02,0.07,0,3.03,2.78,2.61,0.02,4.69,1.17,0.97,1.89,0,0.92,0.02,1.09,0.57,0.02,5.69,1.64,1.09,0.62,778,27,465.1,32,6,15,30,18,21,32,1,64,50,19.31,0.67,11.55,0.79,0.15,0.37,0.74,0.45,0.52,0.79,0.02,1.59,38,4,30,8,1,8,31,4,7,0,0,0,3.43,3.43,0,1,3,21.05,10.53,0,12.9,0,442.86,0.57,0.94,0.1,0.74,0.2,0.02,0.2,0.77,0.1,0.17,0,0,0,0.09,0.09,0,0.02,0.07,0.52,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,4627.5,5,3,158,252,62.7,5.56,114.88,0.12,0.07,3.92,6.26,31,38.36,34.44,45,48.55,48.55,57,1,-14,-10.19,-14.11,0.77,0.95,0.85,1.12,1.21,1.21,1.42,0.02,-0.35,-0.25,-0.35
"105","Craig Gardner",9485,"West Bromwich Albion",2185.08,34,20,14,"Left Midfield",16,420,745,81,199,1826.2,53,132,36,145,3,2.84,26,196,248,132,227,73,219,0,4,13,34,98,160,13,44,56.38,40.7,40.15,24.83,29.55,38.24,0,61.25,17.3,30.69,3.34,8.2,75.22,2.18,5.44,1.48,5.97,0.12,0.12,1.07,8.07,10.21,5.44,9.35,3.01,9.02,0,0.16,0.54,1.4,4.04,6.59,0.54,1.81,1,2,5,0,96,90,63,0,32,39,33,57,0,48,0,20,12,0,254.04,31,47,35,50,93.75,60,57.89,0.04,0.08,0.21,0,3.95,3.71,2.59,0,1.32,1.61,1.36,2.35,0,1.98,0,0.82,0.49,0,10.46,1.28,1.94,1.44,489,23,409.4,24,4,9,22,20,39,27,0,61,40.91,20.14,0.95,16.86,0.99,0.16,0.37,0.91,0.82,1.61,1.11,0,2.51,50,3,39,15,0,9,20,1,30,2,0,1,3.89,3.11,1,0,0,18,6,0,5,6.67,66.67,-0.89,2.06,0.12,1.61,0.62,0,0.37,0.82,0.04,1.24,0.08,0,0.04,0.16,0.13,0.04,0,0,0.74,-0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,104,2235.6,11,7,53,118,44.92,4.28,92.08,0.45,0.29,2.18,4.86,17,21.17,19.6,27,29.84,29.84,32,1,-10,-8.67,-10.24,0.7,0.87,0.81,1.11,1.23,1.23,1.32,0.04,-0.41,-0.36,-0.42
"106","Cristian Gamboa",5602,"West Bromwich Albion",35.45,1,0,1,"Left Midfield",16,9,13,0,2,0,1,1,0,1,0,0,0,6,7,3,5,0,0,0,1,0,0,0,0,0,0,69.23,0,100,0,0,0,0,0,22.85,33,0,5.08,0,2.54,2.54,0,2.54,0,0,0,15.23,17.77,7.62,12.69,0,0,0,2.54,0,0,0,0,0,0,0,0,1,0,4,3,0,0,0,0,1,3,0,1,0,1,1,0,6.1,0,1,3,0,75,100,33.33,0,0,2.54,0,10.16,7.62,0,0,0,0,2.54,7.62,0,2.54,0,2.54,2.54,0,15.48,0,2.54,7.62,16,1,22.3,1,0,1,2,0,1,1,0,0,50,40.62,2.54,56.61,2.54,0,2.54,5.08,0,2.54,2.54,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.03,0.03,0,0,0,0,0,0,0,0,0,-0.03,2.54,0,2.54,0,0,0,0,0,2.54,0,0,0,0.08,0.08,0,0,0,0,-0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.54,0,0,0,0.25,0.25,0,0.16,0.16,1,0,0,0.09,0.09,0,0.63,0.63,0,0.39,0.39,2.54,0,0,0.24,0.24
"107","Cuco Martina",3590,"Southampton",1171.17,15,11,4,"Right Back",2,422,581,78,137,1708.3,46,94,27,61,1,1.08,12,190,212,160,230,64,120,1,4,11,12,53,77,12,33,72.63,56.93,48.94,44.26,36.36,91.67,25,68.83,32.43,44.65,5.99,10.53,131.28,3.53,7.22,2.07,4.69,0.08,0.08,0.92,14.6,16.29,12.3,17.67,4.92,9.22,0.08,0.31,0.85,0.92,4.07,5.92,0.92,2.54,1,1,1,0,47,45,29,1,40,10,18,34,1,15,0,31,14,0,93.21,29,20,11,100,95.74,45.16,52.94,0.08,0.08,0.08,0,3.61,3.46,2.23,0.08,3.07,0.77,1.38,2.61,0.08,1.15,0,2.38,1.08,0,7.16,2.23,1.54,0.85,378,14,234.5,18,1,3,5,6,6,12,0,9,60,29.05,1.08,18.02,1.38,0.08,0.23,0.38,0.46,0.46,0.92,0,0.69,3,1,1,1,0,2,1,0,2,1,0,0,0.13,0.13,0,0,0,66.67,33.33,0,0,50,50,0.87,0.23,0.08,0.08,0.08,0,0.15,0.08,0,0.15,0.08,0,0,0.01,0.01,0,0,0,5.12,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,1942.8,4,1,6,21,28.57,7.07,149.3,0.31,0.08,0.46,1.61,26,19.53,17.96,14,12.15,12.15,13,4,12,7.39,5.82,2,1.5,1.38,1.08,0.93,0.93,1,0.31,0.92,0.57,0.45
"108","Cédric Soares",3329,"Southampton",2073.55,24,23,1,"Right Back",2,771,1155,124,253,2551.3,100,197,32,123,2,2.19,25,385,448,252,367,118,285,1,4,15,35,93,156,25,95,66.75,49.01,50.76,26.02,26.32,42.86,25,59.62,33.46,50.13,5.38,10.98,110.74,4.34,8.55,1.39,5.34,0.09,0.1,1.09,16.71,19.44,10.94,15.93,5.12,12.37,0.04,0.17,0.65,1.52,4.04,6.77,1.09,4.12,0,0,3,0,114,106,63,0,73,15,42,69,1,23,0,21,16,0,180.9,72,34,24,0,92.98,76.19,60.87,0,0,0.13,0,4.95,4.6,2.73,0,3.17,0.65,1.82,2.99,0.04,1,0,0.91,0.69,0,7.85,3.13,1.48,1.04,799,39,685.3,35,3,28,37,26,15,16,0,17,75.68,34.68,1.69,29.74,1.52,0.13,1.22,1.61,1.13,0.65,0.69,0,0.74,10,0,9,2,1,1,4,0,6,0,0,0,0.29,0.29,0,0,0,10,0,0,0,0,66.67,-0.29,0.43,0,0.39,0.09,0.04,0.04,0.17,0,0.26,0,0,0,0.01,0.01,0,0,0,0.43,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,3236.6,3,2,31,70,44.29,7.07,140.48,0.13,0.09,1.35,3.04,28,29.1,28.32,19,22.06,22.06,39,2,9,7.04,6.25,1.22,1.26,1.23,0.82,0.96,0.96,1.69,0.09,0.39,0.31,0.27
"109","César Azpilicueta",3957,"Chelsea",3440.8,37,36,1,"Left Back",6,1782,2198,214,335,4324.1,156,250,45,103,4,2.19,21,806,890,755,899,182,318,1,4,19,27,126,193,16,51,81.07,63.88,62.4,43.69,31.37,70.37,25,65.28,46.61,57.49,5.6,8.76,113.1,4.08,6.54,1.18,2.69,0.1,0.06,0.55,21.08,23.28,19.75,23.51,4.76,8.32,0.03,0.1,0.5,0.71,3.3,5.05,0.42,1.33,0,1,7,0,127,118,102,0,123,39,67,131,0,48,0,56,22,0,306.93,71,59,32,0,92.91,39.29,51.15,0,0.03,0.18,0,3.32,3.09,2.67,0,3.22,1.02,1.75,3.43,0,1.26,0,1.46,0.58,0,8.03,1.86,1.54,0.84,1301,40,641,38,7,8,26,12,24,22,0,30,30.77,34.03,1.05,16.77,0.99,0.18,0.21,0.68,0.31,0.63,0.58,0,0.78,11,2,6,3,0,5,8,2,3,0,0,0,1.54,1.54,0,0,0,45.45,18.18,0,25,0,266.67,0.46,0.29,0.05,0.16,0.08,0,0.13,0.21,0.05,0.08,0,0,0,0.04,0.04,0,0,0,1.19,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,4965.1,7,1,72,126,57.14,6.64,129.87,0.18,0.03,1.88,3.3,53,49.03,45.11,47,44.73,44.73,63,4,6,4.29,0.38,1.39,1.28,1.18,1.23,1.17,1.17,1.65,0.1,0.16,0.11,0.01
"110","Daley Blind",3311,"Manchester United",3296.98,35,35,0,"Left Center Back",5,1786,2215,265,382,5810.1,182,300,47,162,1,2.04,28,443,498,940,1028,393,645,2,5,67,98,140,206,5,25,80.63,69.37,60.67,29.01,20,68.37,40,67.96,48.75,60.46,7.23,10.43,158.6,4.97,8.19,1.28,4.42,0.03,0.06,0.76,12.09,13.59,25.66,28.06,10.73,17.61,0.05,0.14,1.83,2.68,3.82,5.62,0.14,0.68,1,2,2,0,162,146,73,2,150,34,45,91,1,33,0,67,44,0,263.1,84,99,9,50,90.12,65.67,49.45,0.03,0.05,0.05,0,4.42,3.99,1.99,0.05,4.09,0.93,1.23,2.48,0.03,0.9,0,1.83,1.2,0,7.18,2.29,2.7,0.25,1511,43,832.9,40,3,13,17,11,11,17,0,7,76.47,41.25,1.17,22.74,1.09,0.08,0.35,0.46,0.3,0.3,0.46,0,0.19,4,1,2,2,0,2,2,1,2,0,0,0,0.11,0.11,0,1,0,50,25,0,50,0,100,0.89,0.11,0.03,0.05,0.05,0,0.05,0.05,0.03,0.05,0,0,0,0,0,0,0.03,0,1.36,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,6643,2,0,48,124,38.71,8.41,181.34,0.05,0,1.31,3.38,41,38.43,36.08,33,36.07,36.07,56,2,8,2.36,0.01,1.12,1.05,0.98,0.9,0.98,0.98,1.53,0.05,0.22,0.06,0
"111","Dame N'Doye",16295,"Sunderland",636.63,11,5,6,"Right Midfield",12,130,194,14,34,296.8,9,20,3,17,0,0.21,3,65,87,43,56,15,30,0,3,5,6,44,73,1,4,67.01,41.18,45,17.65,25,83.33,0,60.27,18.38,27.43,1.98,4.81,41.96,1.27,2.83,0.42,2.4,0,0.03,0.42,9.19,12.3,6.08,7.92,2.12,4.24,0,0.42,0.71,0.85,6.22,10.32,0.14,0.57,0,0,2,0,37,31,10,0,8,8,9,15,0,22,0,6,6,0,48.55,10,16,15,0,83.78,100,60,0,0,0.28,0,5.23,4.38,1.41,0,1.13,1.13,1.27,2.12,0,3.11,0,0.85,0.85,0,6.86,1.41,2.26,2.12,189,15,251.1,10,2,5,15,12,30,20,0,54,33.33,26.72,2.12,35.5,1.41,0.28,0.71,2.12,1.7,4.24,2.83,0,7.63,11,1,7,4,0,4,7,0,4,1,0,0,0.71,0.71,0,1,0,36.36,9.09,0,0,25,175,0.29,1.56,0.14,0.99,0.57,0,0.57,0.99,0,0.57,0.14,0,0,0.1,0.1,0,0.14,0,5.14,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,547.9,1,6,31,79,39.24,4.1,77.46,0.14,0.85,4.38,11.17,8,8.19,7.41,11,10.27,10.27,16,0,-3,-2.08,-2.86,1.13,1.16,1.05,1.56,1.45,1.45,2.26,0,-0.42,-0.29,-0.4
"112","Damien Delaney",3693,"Crystal Palace",3077.85,32,32,0,"Left Center Back",5,785,1072,74,133,2058.5,71,195,11,34,3,1.66,8,217,248,368,424,193,383,0,1,19,31,96,155,2,2,73.23,55.64,36.41,32.35,100,61.29,0,61.94,22.95,31.35,2.16,3.89,60.19,2.08,5.7,0.32,0.99,0.09,0.05,0.23,6.35,7.25,10.76,12.4,5.64,11.2,0,0.03,0.56,0.91,2.81,4.53,0.06,0.06,0,1,2,0,91,81,71,0,219,19,20,41,0,23,2,38,18,2,114.41,55,33,7,0,89.01,47.37,48.78,0,0.03,0.06,0,2.66,2.37,2.08,0,6.4,0.56,0.58,1.2,0,0.67,0.06,1.11,0.53,0.06,3.35,1.61,0.96,0.2,657,4,83.2,4,0,4,4,6,6,15,0,48,100,19.21,0.12,2.43,0.12,0,0.12,0.12,0.18,0.18,0.44,0,1.4,21,2,16,3,1,5,19,2,2,0,0,0,2.49,2.49,0,1,1,23.81,9.52,0,10.53,0,950,-0.49,0.61,0.06,0.47,0.09,0.03,0.15,0.56,0.06,0.06,0,0,0,0.07,0.07,0,0.03,0.03,0.7,-0.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2141.7,9,0,132,213,61.97,2.28,62.63,0.26,0,3.86,6.23,34,35.78,34.21,42,44,44,41,0,-8,-8.22,-9.79,0.99,1.05,1,1.23,1.29,1.29,1.2,0,-0.23,-0.24,-0.29
"113","Dan Gosling",3343,"AFC Bournemouth",2630.13,34,28,6,"Right Center Midfield",13,1029,1230,119,185,2123.2,105,149,22,41,1,2.15,29,494,551,403,472,98,139,2,5,9,14,183,243,1,6,83.66,64.32,70.47,53.66,16.67,64.29,40,75.31,35.21,42.09,4.07,6.33,72.65,3.59,5.1,0.75,1.4,0.03,0.07,0.99,16.9,18.85,13.79,16.15,3.35,4.76,0.07,0.17,0.31,0.48,6.26,8.32,0.03,0.21,1,2,5,0,139,123,71,0,29,59,44,75,1,46,0,26,19,0,325.17,47,80,34,50,88.49,73.08,58.67,0.03,0.07,0.17,0,4.76,4.21,2.43,0,0.99,2.02,1.51,2.57,0.03,1.57,0,0.89,0.65,0,11.13,1.61,2.74,1.16,1023,56,1051.1,59,16,34,59,55,55,48,1,65,57.63,35.01,1.92,35.97,2.02,0.55,1.16,2.02,1.88,1.88,1.64,0.03,2.22,40,3,29,11,0,11,21,3,19,0,0,0,3.08,3.08,0,1,0,27.5,7.5,0,14.29,0,110.53,-0.08,1.37,0.1,0.99,0.38,0,0.38,0.72,0.1,0.65,0,0,0,0.11,0.11,0,0.03,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,3174.3,2,1,41,91,45.05,5.99,108.62,0.07,0.03,1.4,3.11,32,28.77,26.42,47,33.48,33.48,56,0,-15,-4.71,-7.06,1.1,0.98,0.9,1.61,1.15,1.15,1.92,0,-0.51,-0.16,-0.24
"114","Daniel Amartey",3709,"Leicester City",127.1,5,1,4,"Right Back",2,61,74,7,10,98.8,4,6,2,3,0,0.06,1,21,23,27,32,10,15,0,0,1,1,13,15,0,0,82.43,70,66.67,66.67,0,100,0,86.67,43.19,52.4,4.96,7.08,69.96,2.83,4.25,1.42,2.12,0,0.04,0.71,14.87,16.29,19.12,22.66,7.08,10.62,0,0,0.71,0.71,9.21,10.62,0,0,0,0,0,0,8,6,2,0,4,1,1,1,0,0,0,3,1,0,9.16,4,2,1,0,75,33.33,100,0,0,0,0,5.66,4.25,1.42,0,2.83,0.71,0.71,0.71,0,0,0,2.12,0.71,0,6.49,2.83,1.42,0.71,51,4,59.8,2,0,1,2,2,1,1,0,4,50,36.11,2.83,42.34,1.42,0,0.71,1.42,1.42,0.71,0.71,0,2.83,1,0,0,0,0,1,1,0,0,0,0,0,0.41,0.41,0,0,0,100,0,0,0,0,0,-0.41,0.71,0,0,0,0,0.71,0.71,0,0,0,0,0,0.29,0.29,0,0,0,70.81,-0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,158.6,0,0,2,5,40,7.79,112.31,0,0,1.42,3.54,2,3.63,2.85,2,2.1,2.1,4,1,0,1.53,0.75,1.42,2.57,2.02,1.42,1.49,1.49,2.83,0.71,0,1.08,0.53
